图像ID,原始文件名,关键点,归一化X,归一化Y,像素X,像素Y
149ec9a6-af95ad79,149ec9a6-af95ad79_IMGA0362.JPG,CN2,0.5695142378559463,0.4187604690117253,292,214
149ec9a6-af95ad79,149ec9a6-af95ad79_IMGA0362.JPG,N,0.509212730318258,0.4304857621440536,261,220
cd0d0f22-afc04016,cd0d0f22-afc04016_IMGA0121.JPG,CC1,0.4455611390284758,0.5477386934673367,228,280
cd0d0f22-afc04016,cd0d0f22-afc04016_IMGA0121.JPG,CC2,0.5142378559463987,0.5309882747068677,263,272
cd0d0f22-afc04016,cd0d0f22-afc04016_IMGA0121.JPG,CN1,0.5711892797319933,0.5226130653266332,292,268
cd0d0f22-afc04016,cd0d0f22-afc04016_IMGA0121.JPG,CN2,0.6180904522613065,0.5510887772194305,316,282
cd0d0f22-afc04016,cd0d0f22-afc04016_IMGA0121.JPG,N,0.542713567839196,0.5510887772194305,278,282
762dba12-b7bc5d1b,762dba12-b7bc5d1b_IMGA0039.JPG,CC1,0.4773869346733669,0.4020100502512563,244,206
762dba12-b7bc5d1b,762dba12-b7bc5d1b_IMGA0039.JPG,CC2,0.4991624790619765,0.37185929648241206,256,190
762dba12-b7bc5d1b,762dba12-b7bc5d1b_IMGA0039.JPG,CN1,0.5510887772194305,0.38023450586264657,282,195
762dba12-b7bc5d1b,762dba12-b7bc5d1b_IMGA0039.JPG,CN2,0.5979899497487438,0.37688442211055284,306,193
762dba12-b7bc5d1b,762dba12-b7bc5d1b_IMGA0039.JPG,N,0.5226130653266332,0.3969849246231156,268,203
f66101f2-beb2e912,f66101f2-beb2e912_20201210_114029-001.jpg,CC1,0.37855946398659973,0.5376884422110553,194,275
f66101f2-beb2e912,f66101f2-beb2e912_20201210_114029-001.jpg,CC2,0.4489112227805695,0.5795644891122278,230,297
f66101f2-beb2e912,f66101f2-beb2e912_20201210_114029-001.jpg,CN1,0.5309882747068677,0.5979899497487438,272,306
f66101f2-beb2e912,f66101f2-beb2e912_20201210_114029-001.jpg,CN2,0.6214405360134003,0.5611390284757118,318,287
f66101f2-beb2e912,f66101f2-beb2e912_20201210_114029-001.jpg,N,0.4773869346733669,0.6013400335008375,244,308
536dfad5-c8c376d5,536dfad5-c8c376d5_IMGA0088.JPG,CC1,0.3249581239530988,0.4355108877721943,166,223
536dfad5-c8c376d5,536dfad5-c8c376d5_IMGA0088.JPG,CC2,0.37520938023450584,0.4036850921273032,192,207
536dfad5-c8c376d5,536dfad5-c8c376d5_IMGA0088.JPG,CN1,0.4137353433835846,0.4455611390284757,212,228
536dfad5-c8c376d5,536dfad5-c8c376d5_IMGA0088.JPG,CN2,0.5293132328308208,0.5209380234505863,271,267
536dfad5-c8c376d5,536dfad5-c8c376d5_IMGA0088.JPG,N,0.3685092127303183,0.45058626465661644,189,231
7a02c729-c9efd25b,7a02c729-c9efd25b_IMGA0085.JPG,CC1,0.47068676716917923,0.46901172529313234,241,240
7a02c729-c9efd25b,7a02c729-c9efd25b_IMGA0085.JPG,CC2,0.5326633165829145,0.47906197654941374,273,245
7a02c729-c9efd25b,7a02c729-c9efd25b_IMGA0085.JPG,CN1,0.5561139028475712,0.5309882747068677,285,272
7a02c729-c9efd25b,7a02c729-c9efd25b_IMGA0085.JPG,CN2,0.6867671691792296,0.5879396984924623,352,301
7a02c729-c9efd25b,7a02c729-c9efd25b_IMGA0085.JPG,N,0.525963149078727,0.5175879396984925,269,265
d47fb085-c76d5c0b,d47fb085-c76d5c0b_20201110_232815-001.jpg,CC1,0.2814070351758794,0.628140703517588,144,322
d47fb085-c76d5c0b,d47fb085-c76d5c0b_20201110_232815-001.jpg,CC2,0.39865996649916247,0.628140703517588,204,322
d47fb085-c76d5c0b,d47fb085-c76d5c0b_20201110_232815-001.jpg,CN1,0.48576214405360135,0.5644891122278057,249,289
d47fb085-c76d5c0b,d47fb085-c76d5c0b_20201110_232815-001.jpg,CN2,0.5963149078726968,0.6214405360134003,305,318
d47fb085-c76d5c0b,d47fb085-c76d5c0b_20201110_232815-001.jpg,N,0.4656616415410385,0.6381909547738693,238,327
e4c79055-c95fa8fa,e4c79055-c95fa8fa_IMGA0159.JPG,CC1,0.4288107202680067,0.5879396984924623,220,301
e4c79055-c95fa8fa,e4c79055-c95fa8fa_IMGA0159.JPG,CC2,0.5041876046901173,0.576214405360134,258,295
e4c79055-c95fa8fa,e4c79055-c95fa8fa_IMGA0159.JPG,CN1,0.5561139028475712,0.5611390284757118,285,287
e4c79055-c95fa8fa,e4c79055-c95fa8fa_IMGA0159.JPG,CN2,0.6030150753768844,0.5711892797319933,309,292
e4c79055-c95fa8fa,e4c79055-c95fa8fa_IMGA0159.JPG,N,0.541038525963149,0.5879396984924623,277,301
73636a38-c119d37b,73636a38-c119d37b_IMGA0350.JPG,CC1,0.4623115577889447,0.35845896147403683,237,184
73636a38-c119d37b,73636a38-c119d37b_IMGA0350.JPG,CC2,0.509212730318258,0.3668341708542713,261,188
73636a38-c119d37b,73636a38-c119d37b_IMGA0350.JPG,CN1,0.559463986599665,0.37688442211055284,286,193
73636a38-c119d37b,73636a38-c119d37b_IMGA0350.JPG,CN2,0.6147403685092128,0.3785594639865997,315,194
73636a38-c119d37b,73636a38-c119d37b_IMGA0350.JPG,N,0.5326633165829145,0.38358458961474035,273,196
62c010a1-c7534e35,62c010a1-c7534e35_20180709_111918.jpg,CC1,0.4539363484087102,0.5309882747068677,232,272
62c010a1-c7534e35,62c010a1-c7534e35_20180709_111918.jpg,CC2,0.4338358458961473,0.4991624790619765,222,256
62c010a1-c7534e35,62c010a1-c7534e35_20180709_111918.jpg,CN1,0.44651444047183086,0.4613689534574955,229,236
62c010a1-c7534e35,62c010a1-c7534e35_20180709_111918.jpg,CN2,0.45406534299345475,0.4085126358061283,232,209
62c010a1-c7534e35,62c010a1-c7534e35_20180709_111918.jpg,N,0.46790866428309863,0.47772924225434726,240,245
6c7057b5-c504130a,6c7057b5-c504130a_IMGA00215.JPG,CC1,0.4154103852596315,0.44053601340033505,213,226
6c7057b5-c504130a,6c7057b5-c504130a_IMGA00215.JPG,CC2,0.47403685092127307,0.44053601340033505,243,226
6c7057b5-c504130a,6c7057b5-c504130a_IMGA00215.JPG,CN1,0.507537688442211,0.47068676716917923,260,241
6c7057b5-c504130a,6c7057b5-c504130a_IMGA00215.JPG,CN2,0.6164154103852596,0.5125628140703518,316,262
6c7057b5-c504130a,6c7057b5-c504130a_IMGA00215.JPG,N,0.46901172529313234,0.47068676716917923,240,241
a70c592e-cbc6966c,a70c592e-cbc6966c_P1010186-001.JPG,CC1,0.4137353433835846,0.644891122278057,212,330
a70c592e-cbc6966c,a70c592e-cbc6966c_P1010186-001.JPG,CC2,0.541038525963149,0.6130653266331658,277,314
a70c592e-cbc6966c,a70c592e-cbc6966c_P1010186-001.JPG,CN1,0.6298157453936348,0.5711892797319933,322,292
a70c592e-cbc6966c,a70c592e-cbc6966c_P1010186-001.JPG,CN2,0.678391959798995,0.6214405360134003,347,318
a70c592e-cbc6966c,a70c592e-cbc6966c_P1010186-001.JPG,N,0.6130653266331658,0.6247906197654941,314,320
fe1a67a3-ccf8949d,fe1a67a3-ccf8949d_IMGA0349.JPG,CC1,0.4623115577889447,0.3953098827470687,237,202
fe1a67a3-ccf8949d,fe1a67a3-ccf8949d_IMGA0349.JPG,CC2,0.5293132328308208,0.39028475711892796,271,200
fe1a67a3-ccf8949d,fe1a67a3-ccf8949d_IMGA0349.JPG,CN1,0.5745393634840871,0.38023450586264657,294,195
fe1a67a3-ccf8949d,fe1a67a3-ccf8949d_IMGA0349.JPG,CN2,0.6214405360134003,0.38023450586264657,318,195
fe1a67a3-ccf8949d,fe1a67a3-ccf8949d_IMGA0349.JPG,N,0.5544388609715243,0.3969849246231156,284,203
54903647-cd8fc08e,54903647-cd8fc08e_IMGA0038.JPG,CC1,0.423785594639866,0.4003350083752093,217,205
54903647-cd8fc08e,54903647-cd8fc08e_IMGA0038.JPG,CC2,0.4623115577889447,0.37688442211055284,237,193
54903647-cd8fc08e,54903647-cd8fc08e_IMGA0038.JPG,CN1,0.5008375209380235,0.4154103852596315,256,213
54903647-cd8fc08e,54903647-cd8fc08e_IMGA0038.JPG,CN2,0.6030150753768844,0.4036850921273032,309,207
54903647-cd8fc08e,54903647-cd8fc08e_IMGA0038.JPG,N,0.46901172529313234,0.407035175879397,240,208
9b46ba1d-d0de0bf2,9b46ba1d-d0de0bf2_IMGA0028.JPG,CC1,0.4639865996649916,0.3869346733668342,238,198
9b46ba1d-d0de0bf2,9b46ba1d-d0de0bf2_IMGA0028.JPG,CC2,0.5192629815745393,0.35678391959798994,266,183
9b46ba1d-d0de0bf2,9b46ba1d-d0de0bf2_IMGA0028.JPG,CN1,0.5695142378559463,0.3433835845896148,292,176
9b46ba1d-d0de0bf2,9b46ba1d-d0de0bf2_IMGA0028.JPG,CN2,0.5996649916247906,0.37688442211055284,307,193
9b46ba1d-d0de0bf2,9b46ba1d-d0de0bf2_IMGA0028.JPG,N,0.5527638190954773,0.37520938023450584,283,192
e3c1e9ca-da9bd78a,e3c1e9ca-da9bd78a_20210219_104915-001.jpg,CC1,0.3668341708542713,0.6147403685092128,188,315
e3c1e9ca-da9bd78a,e3c1e9ca-da9bd78a_20210219_104915-001.jpg,CC2,0.45226130653266333,0.5979899497487438,232,306
e3c1e9ca-da9bd78a,e3c1e9ca-da9bd78a_20210219_104915-001.jpg,CN1,0.5326633165829145,0.6348408710217756,273,325
e3c1e9ca-da9bd78a,e3c1e9ca-da9bd78a_20210219_104915-001.jpg,CN2,0.6365159128978225,0.6616415410385259,326,339
e3c1e9ca-da9bd78a,e3c1e9ca-da9bd78a_20210219_104915-001.jpg,N,0.47571189279731996,0.6381909547738693,244,327
1ec90d23-db2ca497,1ec90d23-db2ca497_IMGA0160.JPG,CC1,0.4388609715242881,0.457286432160804,225,234
1ec90d23-db2ca497,1ec90d23-db2ca497_IMGA0160.JPG,CC2,0.4924623115577889,0.4455611390284757,252,228
1ec90d23-db2ca497,1ec90d23-db2ca497_IMGA0160.JPG,CN1,0.5360134003350083,0.4639865996649916,274,238
1ec90d23-db2ca497,1ec90d23-db2ca497_IMGA0160.JPG,CN2,0.6013400335008375,0.46063651591289784,308,236
1ec90d23-db2ca497,1ec90d23-db2ca497_IMGA0160.JPG,N,0.5058626465661642,0.47571189279731996,259,244
71400cce-db3c2eb2,71400cce-db3c2eb2_IMGA0929-001.JPG,CC1,0.388609715242881,0.5879396984924623,199,301
71400cce-db3c2eb2,71400cce-db3c2eb2_IMGA0929-001.JPG,CC2,0.5527638190954773,0.5343383584589615,283,274
71400cce-db3c2eb2,71400cce-db3c2eb2_IMGA0929-001.JPG,CN1,0.628140703517588,0.5041876046901173,322,258
71400cce-db3c2eb2,71400cce-db3c2eb2_IMGA0929-001.JPG,CN2,0.7386934673366834,0.5343383584589615,378,274
71400cce-db3c2eb2,71400cce-db3c2eb2_IMGA0929-001.JPG,N,0.6046901172529313,0.5577889447236181,310,286
20a0173a-de341dbd,20a0173a-de341dbd_IMGA0835.JPG,CC1,0.4288107202680067,0.5343383584589615,220,274
20a0173a-de341dbd,20a0173a-de341dbd_IMGA0835.JPG,CC2,0.4623115577889447,0.5494137353433836,237,281
20a0173a-de341dbd,20a0173a-de341dbd_IMGA0835.JPG,CN1,0.5159128978224455,0.5644891122278057,264,289
20a0173a-de341dbd,20a0173a-de341dbd_IMGA0835.JPG,CN2,0.5561139028475712,0.5393634840871022,285,276
20a0173a-de341dbd,20a0173a-de341dbd_IMGA0835.JPG,N,0.48743718592964813,0.5628140703517588,250,288
03e8933c-e0eda28c,03e8933c-e0eda28c_IMGA0025.JPG,CC1,0.2696817420435511,0.423785594639866,138,217
03e8933c-e0eda28c,03e8933c-e0eda28c_IMGA0025.JPG,CC2,0.3165829145728643,0.3852596314907873,162,197
03e8933c-e0eda28c,03e8933c-e0eda28c_IMGA0025.JPG,CN1,0.38358458961474035,0.39028475711892796,196,200
03e8933c-e0eda28c,03e8933c-e0eda28c_IMGA0025.JPG,CN2,0.47068676716917923,0.4187604690117253,241,214
03e8933c-e0eda28c,03e8933c-e0eda28c_IMGA0025.JPG,N,0.355108877721943,0.4271356783919598,182,219
77384382-e4d7c092,77384382-e4d7c092_IMGA0292.JPG,CC1,0.4053601340033501,0.4271356783919598,208,219
77384382-e4d7c092,77384382-e4d7c092_IMGA0292.JPG,CC2,0.42211055276381904,0.4003350083752093,216,205
77384382-e4d7c092,77384382-e4d7c092_IMGA0292.JPG,CN1,0.4723618090452261,0.4338358458961473,242,222
77384382-e4d7c092,77384382-e4d7c092_IMGA0292.JPG,CN2,0.5041876046901173,0.4154103852596315,258,213
77384382-e4d7c092,77384382-e4d7c092_IMGA0292.JPG,N,0.4388609715242881,0.4338358458961473,225,222
230200f7-e6e9ed4c,230200f7-e6e9ed4c_worms_eye_jpg.jpg,CC1,0.42546063651591287,0.6247906197654941,218,320
230200f7-e6e9ed4c,230200f7-e6e9ed4c_worms_eye_jpg.jpg,CC2,0.5326633165829145,0.5711892797319933,273,292
230200f7-e6e9ed4c,230200f7-e6e9ed4c_worms_eye_jpg.jpg,CN1,0.6197654941373534,0.5996649916247905,317,307
230200f7-e6e9ed4c,230200f7-e6e9ed4c_worms_eye_jpg.jpg,CN2,0.7202680067001676,0.5946398659966499,369,304
230200f7-e6e9ed4c,230200f7-e6e9ed4c_worms_eye_jpg.jpg,N,0.5678391959798995,0.6214405360134003,291,318
d3127d05-e8b70801,d3127d05-e8b70801_IMGA0129.JPG,CC1,0.41708542713567837,0.4003350083752093,214,205
d3127d05-e8b70801,d3127d05-e8b70801_IMGA0129.JPG,CC2,0.46901172529313234,0.3953098827470687,240,202
d3127d05-e8b70801,d3127d05-e8b70801_IMGA0129.JPG,CN1,0.5025125628140703,0.4036850921273032,257,207
d3127d05-e8b70801,d3127d05-e8b70801_IMGA0129.JPG,CN2,0.5527638190954773,0.4204355108877722,283,215
d3127d05-e8b70801,d3127d05-e8b70801_IMGA0129.JPG,N,0.4807370184254606,0.4187604690117253,246,214
d735e6f9-e31e6141,d735e6f9-e31e6141_IMGA03551.JPG,CC1,0.34840871021775544,0.6247906197654941,178,320
d735e6f9-e31e6141,d735e6f9-e31e6141_IMGA03551.JPG,CC2,0.423785594639866,0.5879396984924623,217,301
d735e6f9-e31e6141,d735e6f9-e31e6141_IMGA03551.JPG,CN1,0.4438860971524289,0.6348408710217756,227,325
d735e6f9-e31e6141,d735e6f9-e31e6141_IMGA03551.JPG,CN2,0.6331658291457286,0.6515912897822446,324,334
d735e6f9-e31e6141,d735e6f9-e31e6141_IMGA03551.JPG,N,0.40871021775544386,0.6482412060301508,209,332
04e181d9-ed9d529e,04e181d9-ed9d529e_IMGA0094.JPG,CC1,0.3316582914572864,0.373534338358459,170,191
04e181d9-ed9d529e,04e181d9-ed9d529e_IMGA0094.JPG,CC2,0.37688442211055284,0.3601340033500838,193,184
04e181d9-ed9d529e,04e181d9-ed9d529e_IMGA0094.JPG,CN1,0.39865996649916247,0.4036850921273032,204,207
04e181d9-ed9d529e,04e181d9-ed9d529e_IMGA0094.JPG,CN2,0.5510887772194305,0.423785594639866,282,217
04e181d9-ed9d529e,04e181d9-ed9d529e_IMGA0094.JPG,N,0.37185929648241206,0.3936348408710218,190,202
d79bf061-ef4b82b5,d79bf061-ef4b82b5_IMGA0342.JPG,CC1,0.37520938023450595,0.27638190954773867,192,142
d79bf061-ef4b82b5,d79bf061-ef4b82b5_IMGA0342.JPG,CC2,0.4137353433835846,0.28308207705192623,212,145
d79bf061-ef4b82b5,d79bf061-ef4b82b5_IMGA0342.JPG,CN1,0.4589614740368509,0.2931323283082077,235,150
d79bf061-ef4b82b5,d79bf061-ef4b82b5_IMGA0342.JPG,CN2,0.509212730318258,0.2931323283082077,261,150
d79bf061-ef4b82b5,d79bf061-ef4b82b5_IMGA0342.JPG,N,0.4288107202680067,0.2981574539363484,220,153
96241394-ef554f98,96241394-ef554f98_IMGA02547.JPG,CC1,0.37185929648241206,0.407035175879397,190,208
96241394-ef554f98,96241394-ef554f98_IMGA02547.JPG,CC2,0.4120603015075377,0.423785594639866,211,217
96241394-ef554f98,96241394-ef554f98_IMGA02547.JPG,CN1,0.4455611390284757,0.45226130653266333,228,232
96241394-ef554f98,96241394-ef554f98_IMGA02547.JPG,CN2,0.5192629815745393,0.46733668341708545,266,239
96241394-ef554f98,96241394-ef554f98_IMGA02547.JPG,N,0.4154103852596315,0.4455611390284757,213,228
84b9773a-f5cc0fa5,84b9773a-f5cc0fa5_IMGA0785.JPG,CC1,0.38190954773869346,0.407035175879397,196,208
84b9773a-f5cc0fa5,84b9773a-f5cc0fa5_IMGA0785.JPG,CC2,0.4288107202680067,0.4036850921273032,220,207
84b9773a-f5cc0fa5,84b9773a-f5cc0fa5_IMGA0785.JPG,CN1,0.46901172529313234,0.45058626465661644,240,231
84b9773a-f5cc0fa5,84b9773a-f5cc0fa5_IMGA0785.JPG,CN2,0.5728643216080402,0.489112227805695,293,250
84b9773a-f5cc0fa5,84b9773a-f5cc0fa5_IMGA0785.JPG,N,0.4288107202680067,0.4438860971524289,220,227
96f52630-f48f3f13,96f52630-f48f3f13_IMGA003.JPG,CC1,0.4388609715242881,0.4304857621440536,225,220
96f52630-f48f3f13,96f52630-f48f3f13_IMGA003.JPG,CC2,0.48576214405360135,0.4154103852596315,249,213
96f52630-f48f3f13,96f52630-f48f3f13_IMGA003.JPG,CN1,0.5360134003350083,0.4455611390284757,274,228
96f52630-f48f3f13,96f52630-f48f3f13_IMGA003.JPG,CN2,0.5896147403685091,0.4723618090452261,302,242
96f52630-f48f3f13,96f52630-f48f3f13_IMGA003.JPG,N,0.48743718592964824,0.4539363484087102,250,232
961cd6a9-f5054322,961cd6a9-f5054322_IMGA0250.JPG,CC1,0.45561139028475706,0.45561139028475706,233,233
961cd6a9-f5054322,961cd6a9-f5054322_IMGA0250.JPG,CC2,0.49413735343383586,0.45058626465661644,253,231
961cd6a9-f5054322,961cd6a9-f5054322_IMGA0250.JPG,CN1,0.5460636515912898,0.47403685092127307,280,243
961cd6a9-f5054322,961cd6a9-f5054322_IMGA0250.JPG,CN2,0.5795644891122278,0.47906197654941374,297,245
961cd6a9-f5054322,961cd6a9-f5054322_IMGA0250.JPG,N,0.5108877721943048,0.47403685092127307,262,243
82d9cd76-fc8afa20,82d9cd76-fc8afa20_IMGA0952.JPG,CC1,0.5058626465661642,0.4321608040201005,259,221
82d9cd76-fc8afa20,82d9cd76-fc8afa20_IMGA0952.JPG,CC2,0.5711892797319933,0.423785594639866,292,217
82d9cd76-fc8afa20,82d9cd76-fc8afa20_IMGA0952.JPG,CN1,0.6281407035175879,0.40033500837520947,322,205
82d9cd76-fc8afa20,82d9cd76-fc8afa20_IMGA0952.JPG,CN2,0.6683417085427137,0.4288107202680067,342,220
82d9cd76-fc8afa20,82d9cd76-fc8afa20_IMGA0952.JPG,N,0.6030150753768844,0.4338358458961473,309,222
f6cb7a22-fe5e3ea5,f6cb7a22-fe5e3ea5_IMGA0277.JPG,CC1,0.4489112227805695,0.4539363484087102,230,232
f6cb7a22-fe5e3ea5,f6cb7a22-fe5e3ea5_IMGA0277.JPG,CC2,0.4623115577889447,0.4338358458961473,237,222
f6cb7a22-fe5e3ea5,f6cb7a22-fe5e3ea5_IMGA0277.JPG,CN1,0.5025125628140703,0.44221105527638194,257,226
f6cb7a22-fe5e3ea5,f6cb7a22-fe5e3ea5_IMGA0277.JPG,CN2,0.5326633165829145,0.4539363484087102,273,232
f6cb7a22-fe5e3ea5,f6cb7a22-fe5e3ea5_IMGA0277.JPG,N,0.4824120603015075,0.45561139028475706,247,233
378fb2cd-ee324aa2,378fb2cd-ee324aa2_IMGA001110.JPG,CC1,0.46733668341708545,0.5209380234505863,239,267
378fb2cd-ee324aa2,378fb2cd-ee324aa2_IMGA001110.JPG,CC2,0.5527638190954773,0.5058626465661642,283,259
378fb2cd-ee324aa2,378fb2cd-ee324aa2_IMGA001110.JPG,CN1,0.5845896147403685,0.4924623115577889,299,252
378fb2cd-ee324aa2,378fb2cd-ee324aa2_IMGA001110.JPG,CN2,0.6080402010050251,0.47403685092127307,311,243
378fb2cd-ee324aa2,378fb2cd-ee324aa2_IMGA001110.JPG,N,0.5695142378559463,0.49748743718592964,292,255
81011278-ef987709,81011278-ef987709_IMGA0054.JPG,CC1,0.4589614740368509,0.4623115577889447,235,237
81011278-ef987709,81011278-ef987709_IMGA0054.JPG,CC2,0.5041876046901173,0.4338358458961473,258,222
81011278-ef987709,81011278-ef987709_IMGA0054.JPG,CN1,0.5393634840871022,0.47571189279731996,276,244
81011278-ef987709,81011278-ef987709_IMGA0054.JPG,CN2,0.6599664991624791,0.47068676716917923,338,241
81011278-ef987709,81011278-ef987709_IMGA0054.JPG,N,0.509212730318258,0.47068676716917923,261,241
64e7f6d7-f8bf222b,64e7f6d7-f8bf222b_IMGA0095.JPG,CC1,0.39865996649916247,0.40871021775544386,204,209
64e7f6d7-f8bf222b,64e7f6d7-f8bf222b_IMGA0095.JPG,CC2,0.4472361809045226,0.41708542713567837,229,214
64e7f6d7-f8bf222b,64e7f6d7-f8bf222b_IMGA0095.JPG,CN1,0.49581239530988275,0.4455611390284757,254,228
64e7f6d7-f8bf222b,64e7f6d7-f8bf222b_IMGA0095.JPG,CN2,0.5896147403685092,0.48743718592964824,302,250
64e7f6d7-f8bf222b,64e7f6d7-f8bf222b_IMGA0095.JPG,N,0.4623115577889447,0.4472361809045226,237,229
6a5e6dcf-f52cd644,6a5e6dcf-f52cd644_IMGA0204.JPG,CC1,0.48576214405360135,0.4338358458961473,249,222
6a5e6dcf-f52cd644,6a5e6dcf-f52cd644_IMGA0204.JPG,CC2,0.5443886097152428,0.4120603015075377,279,211
6a5e6dcf-f52cd644,6a5e6dcf-f52cd644_IMGA0204.JPG,CN1,0.5845896147403685,0.3953098827470687,299,202
6a5e6dcf-f52cd644,6a5e6dcf-f52cd644_IMGA0204.JPG,CN2,0.626465661641541,0.4003350083752093,321,205
6a5e6dcf-f52cd644,6a5e6dcf-f52cd644_IMGA0204.JPG,N,0.5728643216080402,0.42211055276381904,293,216
91dba547-f596c03c,91dba547-f596c03c_IMGA0041-001.JPG,CC1,0.39028475711892796,0.6214405360134003,200,318
91dba547-f596c03c,91dba547-f596c03c_IMGA0041-001.JPG,CC2,0.509212730318258,0.5946398659966499,261,304
91dba547-f596c03c,91dba547-f596c03c_IMGA0041-001.JPG,CN1,0.576214405360134,0.559463986599665,295,286
91dba547-f596c03c,91dba547-f596c03c_IMGA0041-001.JPG,CN2,0.6499162479061976,0.5795644891122278,333,297
91dba547-f596c03c,91dba547-f596c03c_IMGA0041-001.JPG,N,0.5460636515912898,0.5879396984924623,280,301
e064c200-f7564bc3,e064c200-f7564bc3_IMGA0122.JPG,CC1,0.3869346733668342,0.49413735343383586,198,253
e064c200-f7564bc3,e064c200-f7564bc3_IMGA0122.JPG,CC2,0.42546063651591287,0.4924623115577889,218,252
e064c200-f7564bc3,e064c200-f7564bc3_IMGA0122.JPG,CN1,0.45226130653266333,0.48408710217755446,232,248
e064c200-f7564bc3,e064c200-f7564bc3_IMGA0122.JPG,CN2,0.4924623115577889,0.49748743718592964,252,255
e064c200-f7564bc3,e064c200-f7564bc3_IMGA0122.JPG,N,0.4388609715242881,0.5108877721943048,225,262
8afecd5b-f4294259,8afecd5b-f4294259_aidil_pre_op_Basal_view.JPG,CC1,0.2814070351758794,0.48408710217755446,144,248
8afecd5b-f4294259,8afecd5b-f4294259_aidil_pre_op_Basal_view.JPG,CC2,0.373534338358459,0.47403685092127307,191,243
8afecd5b-f4294259,8afecd5b-f4294259_aidil_pre_op_Basal_view.JPG,CN1,0.4388609715242881,0.5376884422110553,225,275
8afecd5b-f4294259,8afecd5b-f4294259_aidil_pre_op_Basal_view.JPG,CN2,0.644891122278057,0.6147403685092128,330,315
8afecd5b-f4294259,8afecd5b-f4294259_aidil_pre_op_Basal_view.JPG,N,0.37688442211055284,0.5343383584589615,193,274
14248c4a-fade3b26,14248c4a-fade3b26_IMGA0737.JPG,CC1,0.321608040201005,0.2780569514237856,165,142
14248c4a-fade3b26,14248c4a-fade3b26_IMGA0737.JPG,CC2,0.388609715242881,0.2730318257956449,199,140
14248c4a-fade3b26,14248c4a-fade3b26_IMGA0737.JPG,CN1,0.4388609715242881,0.2864321608040201,225,147
14248c4a-fade3b26,14248c4a-fade3b26_IMGA0737.JPG,CN2,0.49581239530988275,0.26800670016750416,254,137
14248c4a-fade3b26,14248c4a-fade3b26_IMGA0737.JPG,N,0.4120603015075377,0.2931323283082077,211,150
a2184d05-feced2e0,a2184d05-feced2e0_IMGA0068.JPG,CC1,0.4120603015075377,0.4589614740368509,211,235
a2184d05-feced2e0,a2184d05-feced2e0_IMGA0068.JPG,CC2,0.47068676716917923,0.4455611390284757,241,228
a2184d05-feced2e0,a2184d05-feced2e0_IMGA0068.JPG,CN1,0.509212730318258,0.4371859296482412,261,224
a2184d05-feced2e0,a2184d05-feced2e0_IMGA0068.JPG,CN2,0.5628140703517588,0.457286432160804,288,234
a2184d05-feced2e0,a2184d05-feced2e0_IMGA0068.JPG,N,0.4891122278056951,0.47403685092127307,250,243
262bc5cb-0ca6ad4b,262bc5cb-0ca6ad4b_IMGA0032.JPG,CC1,0.39195979899497485,0.4773869346733669,201,244
262bc5cb-0ca6ad4b,262bc5cb-0ca6ad4b_IMGA0032.JPG,CC2,0.44053601340033505,0.48408710217755446,226,248
262bc5cb-0ca6ad4b,262bc5cb-0ca6ad4b_IMGA0032.JPG,CN1,0.47571189279731996,0.4924623115577889,244,252
262bc5cb-0ca6ad4b,262bc5cb-0ca6ad4b_IMGA0032.JPG,CN2,0.5192629815745393,0.5209380234505863,266,267
262bc5cb-0ca6ad4b,262bc5cb-0ca6ad4b_IMGA0032.JPG,N,0.45561139028475706,0.49748743718592964,233,255
1fbd9cb4-0dca1ed0,1fbd9cb4-0dca1ed0_IMGA0100.JPG,CC1,0.38358458961474035,0.5142378559463987,196,263
1fbd9cb4-0dca1ed0,1fbd9cb4-0dca1ed0_IMGA0100.JPG,CC2,0.4438860971524289,0.5343383584589615,227,274
1fbd9cb4-0dca1ed0,1fbd9cb4-0dca1ed0_IMGA0100.JPG,CN1,0.48743718592964813,0.5477386934673367,250,280
1fbd9cb4-0dca1ed0,1fbd9cb4-0dca1ed0_IMGA0100.JPG,CN2,0.542713567839196,0.576214405360134,278,295
1fbd9cb4-0dca1ed0,1fbd9cb4-0dca1ed0_IMGA0100.JPG,N,0.4623115577889447,0.5577889447236181,237,286
0df55958-0ebbd84a,0df55958-0ebbd84a_IMGA0101.JPG,CC1,0.42211055276381904,0.4371859296482412,216,224
0df55958-0ebbd84a,0df55958-0ebbd84a_IMGA0101.JPG,CC2,0.48743718592964824,0.44221105527638194,250,226
0df55958-0ebbd84a,0df55958-0ebbd84a_IMGA0101.JPG,CN1,0.5276381909547738,0.45226130653266333,270,232
0df55958-0ebbd84a,0df55958-0ebbd84a_IMGA0101.JPG,CN2,0.5795644891122278,0.46901172529313234,297,240
0df55958-0ebbd84a,0df55958-0ebbd84a_IMGA0101.JPG,N,0.5058626465661642,0.4656616415410385,259,238
db0f1b9d-1acfe512,db0f1b9d-1acfe512_IMGA0265.JPG,CC1,0.39195979899497485,0.46733668341708545,201,239
db0f1b9d-1acfe512,db0f1b9d-1acfe512_IMGA0265.JPG,CC2,0.42546063651591287,0.4472361809045226,218,229
db0f1b9d-1acfe512,db0f1b9d-1acfe512_IMGA0265.JPG,CN1,0.44221105527638194,0.46733668341708545,226,239
